gender,age,nationality,sport,ind-university_grade,ind-debateclub,ind-programming_exp,ind-international_exp,ind-entrepeneur_exp,ind-languages,ind-exact_study,ind-degree,company,outcome
male,27,Dutch,Football,54,False,False,True,False,2,False,master,B,1
male,31,German,Golf,57,False,False,True,False,0,False,phd,B,0
female,28,Belgian,Football,65,True,False,False,False,2,True,bachelor,B,1
female,27,Dutch,Swimming,70,False,False,True,False,1,True,master,B,0
female,24,Dutch,Football,64,False,True,False,False,1,True,master,B,0
male,24,Dutch,Football,53,True,False,False,True,2,False,bachelor,B,1
male,26,Dutch,Running,56,False,False,False,False,1,False,bachelor,B,0
male,30,Dutch,Football,67,False,False,True,False,2,False,master,B,0
female,27,Dutch,Cricket,66,False,True,False,False,1,True,bachelor,B,0
female,24,Dutch,Chess,59,False,False,False,False,1,True,bachelor,B,0
female,25,Dutch,Running,61,False,False,False,False,1,False,bachelor,B,0
male,29,Dutch,Cricket,59,False,False,False,False,1,False,bachelor,B,0
male,32,Dutch,Rugby,59,False,False,True,True,2,False,phd,B,0
female,26,Dutch,Chess,67,False,True,True,False,1,True,master,B,0
female,25,Dutch,Swimming,66,False,True,False,False,1,True,bachelor,B,0
female,21,Dutch,Swimming,61,False,False,False,False,0,True,master,B,0
male,28,Dutch,Chess,68,False,True,False,False,1,True,bachelor,B,0
other,28,Dutch,Golf,63,False,False,False,False,1,True,bachelor,B,0
male,32,German,Rugby,64,False,False,False,False,1,False,bachelor,B,0
female,28,German,Running,69,False,True,False,False,1,True,master,B,0
male,24,Dutch,Football,60,True,False,False,True,3,False,bachelor,B,0
male,30,Dutch,Football,51,False,False,False,False,2,False,bachelor,B,0
female,25,Dutch,Chess,58,False,False,False,False,0,False,bachelor,B,0
male,31,Dutch,Football,68,False,False,True,False,0,True,phd,B,0
male,22,Dutch,Football,64,False,True,False,False,2,True,bachelor,B,0
male,28,Dutch,Football,71,False,True,False,True,2,True,bachelor,B,0
male,31,Dutch,Golf,57,False,False,True,False,1,False,master,B,0
male,28,Dutch,Rugby,59,True,False,True,False,2,False,master,B,1
male,27,Belgian,Swimming,56,False,False,True,False,0,False,master,B,0
female,26,Dutch,Rugby,51,False,False,False,False,2,False,master,B,1
male,22,Dutch,Football,72,False,True,False,True,2,True,master,B,0
female,26,Dutch,Running,66,False,False,False,False,1,False,bachelor,B,0
female,27,Belgian,Swimming,67,True,True,False,False,2,True,bachelor,B,1
female,28,German,Football,64,True,False,False,True,3,False,master,B,1
male,28,Dutch,Football,64,False,False,True,False,1,True,bachelor,B,0
female,32,German,Golf,64,False,False,False,False,1,True,master,B,0
male,32,Dutch,Rugby,65,False,True,False,False,1,True,master,B,0
male,22,Belgian,Football,67,False,True,False,False,1,True,master,B,0
female,25,Dutch,Running,64,False,False,True,False,0,True,master,B,0
female,32,Dutch,Golf,63,False,False,False,False,0,True,master,B,0
male,30,German,Swimming,52,False,False,False,True,2,False,bachelor,B,1
female,25,Belgian,Swimming,62,False,False,False,False,1,True,bachelor,B,0
male,27,Dutch,Chess,66,False,True,False,False,0,True,bachelor,B,0
female,24,Dutch,Cricket,60,True,True,False,False,2,True,bachelor,B,0
male,25,Dutch,Swimming,67,True,True,False,True,3,False,master,B,1
female,28,Dutch,Swimming,69,False,True,False,False,1,True,master,B,0
male,26,German,Golf,53,False,False,True,False,0,False,bachelor,B,0
female,27,Dutch,Golf,67,False,True,False,False,1,True,bachelor,B,0
female,21,Dutch,Chess,57,False,False,False,False,0,False,bachelor,B,0
male,28,Belgian,Cricket,59,False,False,True,False,0,False,master,B,0
female,23,Dutch,Tennis,70,True,True,False,False,2,True,bachelor,B,1
male,30,Dutch,Rugby,51,True,False,False,True,2,False,bachelor,B,1
male,26,Dutch,Rugby,66,False,False,True,False,1,False,phd,B,0
female,28,German,Football,70,False,True,False,False,1,True,master,B,0
female,24,Dutch,Chess,59,False,False,False,False,0,True,bachelor,B,0
male,31,Dutch,Golf,60,False,False,True,False,2,False,phd,B,0
male,27,Dutch,Football,63,False,False,False,True,2,False,master,B,1
female,23,German,Running,76,False,True,True,False,2,True,phd,B,0
male,24,Dutch,Football,64,False,True,False,False,1,True,bachelor,B,0
male,27,Dutch,Rugby,63,True,False,False,True,1,False,master,B,0
female,28,Belgian,Rugby,70,False,False,True,False,1,False,master,B,0
female,24,German,Swimming,66,False,False,False,False,1,True,master,B,0
male,24,Dutch,Rugby,51,True,False,False,True,2,False,bachelor,B,1
male,22,Dutch,Tennis,72,True,True,False,True,2,True,master,B,1
female,31,Belgian,Rugby,60,False,False,True,False,2,False,bachelor,B,0
male,31,Dutch,Golf,65,False,True,False,False,0,True,bachelor,B,0
female,26,Dutch,Football,61,True,False,False,True,3,False,master,B,1
female,25,Dutch,Chess,60,True,False,False,False,1,True,bachelor,B,0
female,26,Dutch,Running,70,False,True,False,False,1,True,master,B,0
male,24,Belgian,Golf,66,True,True,False,False,2,True,bachelor,B,0
female,24,Dutch,Tennis,70,False,True,False,False,2,True,bachelor,B,1
female,22,Dutch,Running,70,False,True,False,False,1,True,master,B,0
male,24,Belgian,Football,66,False,False,True,True,2,True,master,B,1
female,25,Dutch,Swimming,60,False,False,False,False,2,False,master,B,0
female,22,Dutch,Chess,58,False,True,False,False,0,False,bachelor,B,0
female,21,Dutch,Swimming,64,False,True,False,False,0,True,bachelor,B,0
male,21,Dutch,Football,62,False,False,False,False,2,True,bachelor,B,1
male,27,Dutch,Running,62,False,False,False,False,1,False,bachelor,B,0
female,28,Dutch,Golf,63,True,True,False,False,1,True,bachelor,B,0
male,24,Dutch,Football,68,True,True,False,True,3,True,bachelor,B,1
male,25,Dutch,Rugby,59,False,False,False,False,1,False,bachelor,B,0
female,32,Dutch,Cricket,54,False,False,False,False,0,False,master,B,0
male,28,Belgian,Football,59,True,False,False,True,3,False,bachelor,B,1
male,28,Dutch,Cricket,59,False,False,True,False,1,False,phd,B,0
male,22,Dutch,Football,62,False,True,False,False,1,True,bachelor,B,0
male,30,Dutch,Rugby,62,True,False,False,True,3,False,bachelor,B,1
female,25,Dutch,Swimming,60,False,False,True,False,0,False,bachelor,B,0
female,30,Dutch,Cricket,69,False,False,False,False,1,True,master,B,0
female,25,Belgian,Chess,62,False,False,False,False,1,False,bachelor,B,0
female,25,Dutch,Golf,67,True,True,False,False,2,True,bachelor,B,1
male,27,Dutch,Running,57,False,False,False,False,1,False,bachelor,B,0
female,31,German,Rugby,62,False,False,True,False,1,False,master,B,0
female,28,German,Football,64,False,False,False,False,1,True,bachelor,B,0
female,27,German,Football,64,True,False,False,False,2,True,bachelor,B,1
male,27,Belgian,Football,61,False,False,True,False,0,False,phd,B,0
male,26,Dutch,Rugby,57,True,False,False,True,3,False,master,B,1
male,25,Dutch,Tennis,72,True,True,False,False,2,True,master,B,1
male,32,Dutch,Football,57,False,False,True,False,0,False,master,B,0
female,25,Dutch,Running,56,False,False,False,False,0,True,bachelor,B,0
male,21,Dutch,Cricket,74,False,True,False,True,2,True,master,B,1
female,23,Belgian,Running,62,False,False,False,False,2,True,bachelor,B,1
male,27,Dutch,Tennis,54,False,False,False,False,1,False,bachelor,B,0
male,32,Dutch,Cricket,56,False,False,False,False,1,False,bachelor,B,0
male,32,Dutch,Golf,60,False,False,True,False,1,False,master,B,0
female,25,Belgian,Cricket,71,True,True,False,False,2,True,master,B,0
male,27,Dutch,Tennis,52,False,False,True,True,2,False,master,B,1
female,27,Dutch,Cricket,61,False,False,False,False,1,True,bachelor,B,0
female,28,Dutch,Rugby,59,False,False,True,False,1,False,master,B,0
male,30,Dutch,Rugby,55,True,False,False,True,2,False,bachelor,B,1
female,25,Dutch,Cricket,62,False,False,False,False,2,False,bachelor,B,1
female,22,Dutch,Chess,75,False,True,False,False,1,True,master,B,0
male,27,German,Swimming,69,False,True,False,True,2,True,master,B,1
male,29,Dutch,Tennis,61,True,False,True,True,2,False,master,B,1
male,26,Dutch,Football,61,True,False,False,True,3,False,bachelor,B,1
male,25,Belgian,Tennis,62,False,True,False,False,1,True,bachelor,B,0
male,28,Dutch,Tennis,62,True,False,False,False,2,False,master,B,1
female,29,Dutch,Football,66,True,False,False,True,3,False,master,B,1
female,27,Belgian,Swimming,60,False,False,False,False,1,True,bachelor,B,0
female,23,Dutch,Swimming,76,False,True,False,False,1,True,phd,B,0
female,24,Dutch,Football,56,False,False,False,False,1,False,bachelor,B,0
female,27,Dutch,Swimming,76,False,True,False,False,2,True,phd,B,0
male,28,Dutch,Rugby,68,True,False,False,True,3,False,master,B,1
male,27,Dutch,Rugby,56,False,False,True,False,1,False,phd,B,0
male,25,Dutch,Football,62,False,False,False,False,1,False,bachelor,B,0
male,29,Dutch,Football,63,False,False,False,True,2,False,bachelor,B,1
female,27,German,Rugby,65,False,False,False,False,1,True,bachelor,B,0
female,22,Dutch,Running,73,False,True,False,False,1,True,master,B,0
male,27,Dutch,Football,63,False,True,False,False,2,True,bachelor,B,0
male,24,German,Tennis,71,True,True,False,False,2,True,bachelor,B,1
female,28,Dutch,Football,70,False,True,False,False,1,True,bachelor,B,0
male,25,Dutch,Rugby,58,True,False,False,True,3,False,master,B,1
female,25,Dutch,Rugby,49,True,False,False,True,2,False,bachelor,B,0
female,32,Dutch,Football,63,False,False,True,False,1,True,master,B,0
male,28,Dutch,Football,55,False,False,False,False,1,False,bachelor,B,0
female,22,Belgian,Running,62,False,False,False,False,0,True,bachelor,B,0
female,28,Dutch,Chess,67,False,True,False,False,1,True,master,B,0
male,26,Dutch,Cricket,63,False,True,False,False,1,True,master,B,0
female,22,Dutch,Swimming,63,False,False,False,False,2,False,bachelor,B,0
female,32,Dutch,Golf,67,False,False,True,False,1,True,master,B,0
male,28,Dutch,Football,63,True,False,True,True,2,False,phd,B,1
male,30,Dutch,Football,59,False,False,False,False,1,False,bachelor,B,0
male,29,Dutch,Rugby,68,True,False,True,True,3,False,master,B,1
female,24,Dutch,Running,56,False,False,False,False,1,False,bachelor,B,0
other,25,Belgian,Running,69,True,True,False,True,2,True,bachelor,B,0
female,22,Dutch,Cricket,70,False,True,False,False,2,True,bachelor,B,0
male,27,Dutch,Football,54,False,False,False,False,1,False,bachelor,B,0
female,26,Dutch,Running,60,False,False,False,False,1,False,master,B,0
female,28,Dutch,Football,68,False,True,False,False,1,True,master,B,0
female,25,Dutch,Rugby,60,False,False,True,False,2,False,master,B,1
male,21,Dutch,Tennis,59,False,False,False,False,1,False,bachelor,B,0
female,25,Dutch,Football,54,True,False,False,True,3,False,master,B,1
female,25,Dutch,Chess,68,False,True,True,False,0,True,master,B,0
male,22,Dutch,Football,67,False,True,False,False,1,True,bachelor,B,0
male,25,Dutch,Rugby,57,False,False,False,True,2,False,bachelor,B,1
male,28,Dutch,Football,63,False,False,False,False,1,False,master,B,0
female,28,Dutch,Swimming,56,False,False,False,False,1,False,master,B,0
male,32,German,Cricket,68,False,False,True,False,1,True,phd,B,0
female,24,Dutch,Swimming,62,False,True,False,False,1,False,bachelor,B,0
female,32,Dutch,Cricket,69,False,True,False,False,1,True,master,B,0
female,24,Dutch,Rugby,56,False,False,False,False,1,False,bachelor,B,0
male,32,Dutch,Rugby,59,False,False,True,False,1,False,phd,B,0
female,21,German,Football,61,False,False,True,False,1,False,bachelor,B,0
female,26,Dutch,Rugby,55,False,False,False,False,0,False,bachelor,B,0
male,29,Dutch,Rugby,60,True,False,True,False,2,False,master,B,1
male,28,Dutch,Rugby,58,True,False,False,False,2,False,bachelor,B,1
male,30,Dutch,Rugby,59,False,False,False,True,2,False,master,B,1
female,26,Dutch,Chess,72,False,True,False,False,1,True,master,B,0
female,28,Dutch,Swimming,60,False,True,False,False,1,False,bachelor,B,0
male,26,Dutch,Rugby,48,False,False,False,False,1,False,bachelor,B,0
other,28,German,Tennis,60,False,False,False,False,1,True,bachelor,B,0
female,27,Dutch,Chess,67,False,True,False,False,1,True,master,B,0
male,26,Dutch,Swimming,55,False,False,False,False,1,False,bachelor,B,0
female,28,Belgian,Running,58,False,False,True,False,0,False,bachelor,B,0
female,29,Dutch,Cricket,62,False,True,True,False,0,True,phd,B,0
male,24,Dutch,Swimming,68,False,True,False,False,1,True,bachelor,B,0
female,30,Dutch,Golf,63,False,False,True,False,0,True,master,B,0
male,28,Dutch,Rugby,62,False,False,True,True,2,False,master,B,1
female,25,Dutch,Swimming,66,False,False,True,True,2,False,master,B,0
female,28,Dutch,Swimming,58,False,False,False,False,0,False,bachelor,B,0
female,25,Dutch,Football,66,False,True,False,False,1,True,bachelor,B,0
female,29,Dutch,Swimming,59,False,False,True,False,1,False,master,B,0
female,21,Dutch,Chess,76,False,True,False,False,1,True,phd,B,0
male,24,Dutch,Tennis,75,True,True,False,True,2,True,master,B,1
male,23,Dutch,Tennis,69,True,False,False,True,2,True,master,B,1
male,24,Dutch,Football,61,True,False,False,True,2,False,bachelor,B,1
male,28,Dutch,Swimming,60,False,False,False,False,2,False,bachelor,B,1
male,24,Dutch,Chess,73,False,True,True,False,1,True,master,B,0
male,24,Dutch,Cricket,61,False,False,False,False,1,True,bachelor,B,0
female,31,Belgian,Rugby,68,False,True,True,False,1,True,phd,B,0
male,31,Dutch,Golf,60,False,False,True,False,0,False,master,B,0
male,25,Dutch,Rugby,50,True,False,False,False,2,False,bachelor,B,1
male,24,Dutch,Tennis,53,False,False,False,False,2,False,master,B,1
male,32,Dutch,Golf,67,False,False,True,False,1,True,master,B,0
male,25,Dutch,Swimming,58,True,False,False,True,2,False,phd,B,1
male,30,German,Rugby,55,True,False,False,True,2,False,bachelor,B,1
female,21,Dutch,Football,69,True,True,False,False,2,True,bachelor,B,0
female,21,Dutch,Chess,68,True,False,False,False,2,True,master,B,0
male,24,Dutch,Football,69,False,False,False,True,2,True,master,B,1
female,28,Dutch,Tennis,66,False,False,False,False,1,True,bachelor,B,0
male,25,German,Golf,70,False,True,False,True,2,True,bachelor,B,0
male,26,Belgian,Cricket,56,False,False,True,False,1,False,master,B,0
female,23,Dutch,Running,72,False,True,False,True,2,True,master,B,0
male,21,Dutch,Tennis,63,False,False,False,True,1,False,bachelor,B,0
male,28,Dutch,Football,60,False,False,False,True,2,False,bachelor,B,0
female,21,Dutch,Swimming,69,False,False,False,False,1,True,bachelor,B,0
male,28,Dutch,Football,59,False,False,True,False,1,False,master,B,0
female,27,Dutch,Football,62,True,False,False,False,2,False,master,B,1
female,23,Dutch,Chess,64,False,False,True,False,1,True,master,B,0
female,28,Dutch,Swimming,61,False,False,False,False,0,False,bachelor,B,0
male,29,Dutch,Football,49,True,False,False,True,2,False,bachelor,B,0
female,21,Dutch,Swimming,60,False,False,False,False,1,False,bachelor,B,0
female,28,Dutch,Rugby,63,False,True,True,False,0,False,master,B,0
female,22,Dutch,Football,58,False,False,False,False,1,False,bachelor,B,0
male,29,German,Swimming,49,True,False,False,True,3,False,bachelor,B,0
female,24,German,Running,65,False,True,False,True,2,True,bachelor,B,1
male,27,Dutch,Football,52,True,False,True,False,2,False,phd,B,0
male,28,German,Tennis,52,True,False,False,True,2,False,master,B,1
female,28,Dutch,Running,59,False,False,False,False,1,False,bachelor,B,0
female,24,Dutch,Chess,70,False,True,True,False,0,True,phd,B,0
male,26,Dutch,Rugby,51,False,False,False,True,2,False,master,B,1
male,26,Dutch,Football,50,False,False,False,False,1,False,bachelor,B,0
male,27,Dutch,Football,64,False,False,False,True,2,False,bachelor,B,0
female,31,Dutch,Golf,70,False,True,True,False,1,True,master,B,1
female,30,Dutch,Golf,64,False,False,False,False,1,False,master,B,0
female,28,German,Swimming,68,False,False,True,False,1,True,master,B,0
male,26,Dutch,Cricket,50,False,False,False,False,0,False,bachelor,B,0
male,27,Dutch,Golf,68,True,True,False,False,2,True,master,B,1
male,27,German,Running,69,False,True,False,False,1,True,bachelor,B,0
male,26,Dutch,Tennis,60,True,False,False,True,3,False,phd,B,1
female,29,Dutch,Rugby,62,False,False,True,False,1,False,phd,B,0
female,21,Dutch,Swimming,64,False,False,False,False,1,True,master,B,0
female,23,Belgian,Chess,62,False,False,False,False,1,True,bachelor,B,0
female,29,Dutch,Golf,64,False,False,False,False,1,False,bachelor,B,0
male,25,Dutch,Rugby,64,False,False,True,True,2,False,bachelor,B,1
female,28,Belgian,Rugby,52,False,False,False,False,2,False,bachelor,B,0
male,29,Dutch,Swimming,51,False,False,False,True,1,False,bachelor,B,0
male,24,Dutch,Football,61,False,False,False,True,2,False,bachelor,B,1
female,27,Belgian,Running,56,False,False,False,False,1,False,bachelor,B,0
female,23,Belgian,Chess,68,False,True,False,False,1,True,master,B,0
male,29,Dutch,Rugby,51,True,False,False,True,3,False,bachelor,B,1
female,21,Dutch,Cricket,66,False,True,False,False,1,True,master,B,0
female,25,Dutch,Chess,59,False,False,False,False,0,False,bachelor,B,0
female,23,Dutch,Running,60,False,False,False,False,1,True,bachelor,B,0
male,21,Dutch,Football,66,False,False,False,False,1,True,bachelor,B,0
male,29,Dutch,Rugby,51,False,False,False,False,1,False,master,B,0
male,25,Dutch,Football,66,True,False,False,True,3,False,master,B,1
male,30,Belgian,Rugby,58,True,False,False,True,2,False,master,B,1
female,21,Dutch,Chess,63,False,True,False,False,0,True,bachelor,B,0
male,29,Dutch,Rugby,55,False,False,False,False,1,False,master,B,0
other,31,Dutch,Golf,59,False,False,True,False,1,False,master,B,0
male,25,Dutch,Tennis,55,False,False,False,False,2,False,master,B,1
male,24,Dutch,Football,55,True,False,False,True,3,False,master,B,1
female,30,Dutch,Golf,64,False,False,True,False,1,False,phd,B,0
female,30,German,Football,64,False,False,True,False,0,True,master,B,0
male,26,Dutch,Football,51,True,False,True,False,2,False,master,B,1
male,28,Dutch,Football,63,True,False,False,True,2,True,bachelor,B,1
male,28,Dutch,Golf,66,False,True,False,False,1,True,bachelor,B,0
female,28,Belgian,Swimming,64,False,False,False,False,1,True,master,B,0
male,24,Dutch,Football,48,False,False,False,False,2,False,bachelor,B,0
female,30,Dutch,Rugby,56,False,False,False,False,0,False,master,B,0
male,30,Dutch,Tennis,69,True,False,True,True,3,False,master,B,1
